image_uid,image_path,style,style_abbrev,metric,dc,dw
data/compromise_building/apartment/town/118|118,data/compromise_building/apartment/town/118.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.5181837073981712,0.7550914380714879
data/compromise_building/apartment/town/118|118,data/compromise_building/apartment/town/118.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.0317955112219451,0.985453034081463
data/compromise_building/apartment/town/118|118,data/compromise_building/apartment/town/118.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.5174563591022444,0.5174563591022444
data/compromise_building/apartment/town/1180|1180,data/compromise_building/apartment/town/1180.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.5817747298420615,0.8937032418952618
data/compromise_building/apartment/town/1180|1180,data/compromise_building/apartment/town/1180.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.975997506234414,0.1137780548628429
data/compromise_building/apartment/town/1180|1180,data/compromise_building/apartment/town/1180.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.0289900249376558,0.4525145469659185
data/compromise_building/apartment/town/1180|1180,data/compromise_building/apartment/town/1180.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.1979426433915212,0.8020573566084788
data/compromise_building/apartment/town/1180|1180,data/compromise_building/apartment/town/1180.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.5125727348295926,0.5624480465502909
data/compromise_building/apartment/town/1180|1180,data/compromise_building/apartment/town/1180.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.8205527847049044,0.9292394014962594
data/compromise_building/apartment/town/1180|1180,data/compromise_building/apartment/town/1180.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.7023067331670823,0.2976932668329177
data/compromise_building/apartment/town/1180|1180,data/compromise_building/apartment/town/1180.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.8394638403990025,0.1860972568578554
data/compromise_building/apartment/town/1181|1181,data/compromise_building/apartment/town/1181.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.8035120532003325,0.974334995843724
data/compromise_building/apartment/town/1181|1181,data/compromise_building/apartment/town/1181.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.2544679966749792,0.1748753117206983
data/compromise_building/apartment/town/1181|1181,data/compromise_building/apartment/town/1181.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.1156483790523691,0.4589567747298421
data/compromise_building/apartment/town/1181|1181,data/compromise_building/apartment/town/1181.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.1341438071487947,0.8658561928512053
data/compromise_building/apartment/town/1181|1181,data/compromise_building/apartment/town/1181.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.2110349127182045,0.7920822942643392
data/compromise_building/apartment/town/1181|1181,data/compromise_building/apartment/town/1181.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.7862635078969243,0.9473192019950124
data/compromise_building/apartment/town/1181|1181,data/compromise_building/apartment/town/1181.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.5934123025768911,0.4065876974231089
data/compromise_building/apartment/town/1181|1181,data/compromise_building/apartment/town/1181.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.0532003325020781,0.9858686616791354
data/compromise_building/apartment/town/1182|1182,data/compromise_building/apartment/town/1182.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.6316500415627597,0.881857855361596
data/compromise_building/apartment/town/1182|1182,data/compromise_building/apartment/town/1182.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.1989817123857024,0.7507273482959268
data/compromise_building/apartment/town/1182|1182,data/compromise_building/apartment/town/1182.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.1873441396508728,0.3866375727348296
data/compromise_building/apartment/town/1182|1182,data/compromise_building/apartment/town/1182.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.1431837073981712,0.8568162926018288
data/compromise_building/apartment/town/1182|1182,data/compromise_building/apartment/town/1182.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.2580008312551954,0.5335619285120532
data/compromise_building/apartment/town/1182|1182,data/compromise_building/apartment/town/1182.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.8562967581047382,0.9662302576891104
data/compromise_building/apartment/town/1182|1182,data/compromise_building/apartment/town/1182.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.496571072319202,0.503428927680798
data/compromise_building/apartment/town/1182|1182,data/compromise_building/apartment/town/1182.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.2463632585203658,0.823669991687448
data/compromise_building/apartment/town/1183|1183,data/compromise_building/apartment/town/1183.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.5576683291770573,0.8770781379883624
data/compromise_building/apartment/town/1183|1183,data/compromise_building/apartment/town/1183.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.1543017456359102,0.3779093931837074
data/compromise_building/apartment/town/1183|1183,data/compromise_building/apartment/town/1183.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.1270781379883624,0.5988154613466334
data/compromise_building/apartment/town/1183|1183,data/compromise_building/apartment/town/1183.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.1431837073981712,0.8568162926018288
data/compromise_building/apartment/town/1183|1183,data/compromise_building/apartment/town/1183.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.8623233582709892,0.1898379052369077
data/compromise_building/apartment/town/1183|1183,data/compromise_building/apartment/town/1183.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.8633624272651704,0.9381753948462178
data/compromise_building/apartment/town/1183|1183,data/compromise_building/apartment/town/1183.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.459788029925187,0.5402119700748129
data/compromise_building/apartment/town/1183|1183,data/compromise_building/apartment/town/1183.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.3686616791354946,0.7547797173732336
data/compromise_building/apartment/town/1184|1184,data/compromise_building/apartment/town/1184.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.1154405652535328,0.6518079800498753
data/compromise_building/apartment/town/1184|1184,data/compromise_building/apartment/town/1184.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.3145261845386534,0.1461970074812968
data/compromise_building/apartment/town/1184|1184,data/compromise_building/apartment/town/1184.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.1844347464671654,0.6561720698254364
data/compromise_building/apartment/town/1184|1184,data/compromise_building/apartment/town/1184.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.0699293433083956,0.9300706566916044
data/compromise_building/apartment/town/1184|1184,data/compromise_building/apartment/town/1184.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.5173524522028262,0.177265170407315
data/compromise_building/apartment/town/1184|1184,data/compromise_building/apartment/town/1184.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.624168744804655,0.8344763092269327
data/compromise_building/apartment/town/1184|1184,data/compromise_building/apartment/town/1184.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.4302784704904405,0.5697215295095595
data/compromise_building/apartment/town/1184|1184,data/compromise_building/apartment/town/1184.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.4705943474646717,0.5156899418121363
data/compromise_building/apartment/town/1185|1185,data/compromise_building/apartment/town/1185.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.2122817955112219,0.8045511221945137
data/compromise_building/apartment/town/1185|1185,data/compromise_building/apartment/town/1185.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.125831255195345,0.104426433915212
data/compromise_building/apartment/town/1185|1185,data/compromise_building/apartment/town/1185.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.2156068162926018,0.5094555278470491
data/compromise_building/apartment/town/1185|1185,data/compromise_building/apartment/town/1185.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.1281172069825436,0.8718827930174564
data/compromise_building/apartment/town/1185|1185,data/compromise_building/apartment/town/1185.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.769742310889443,0.1825644222776392
data/compromise_building/apartment/town/1185|1185,data/compromise_building/apartment/town/1185.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.8224231088944306,0.9061720698254364
data/compromise_building/apartment/town/1185|1185,data/compromise_building/apartment/town/1185.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.2108270989193682,0.7891729010806318
data/compromise_building/apartment/town/1185|1185,data/compromise_building/apartment/town/1185.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.0532003325020781,0.6441188694929343
data/compromise_building/apartment/town/1186|1186,data/compromise_building/apartment/town/1186.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.624168744804655,0.9502285951787198
data/compromise_building/apartment/town/1186|1186,data/compromise_building/apartment/town/1186.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.2043848711554447,0.0799044056525353
data/compromise_building/apartment/town/1186|1186,data/compromise_building/apartment/town/1186.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.4284081463009144,0.588216957605985
data/compromise_building/apartment/town/1186|1186,data/compromise_building/apartment/town/1186.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.2056317539484622,0.7943682460515378
data/compromise_building/apartment/town/1186|1186,data/compromise_building/apartment/town/1186.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.8623233582709892,0.0281587697423108
data/compromise_building/apartment/town/1186|1186,data/compromise_building/apartment/town/1186.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.8163965087281796,0.923004987531172
data/compromise_building/apartment/town/1186|1186,data/compromise_building/apartment/town/1186.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.3831047381546135,0.6168952618453866
data/compromise_building/apartment/town/1186|1186,data/compromise_building/apartment/town/1186.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.3280340814630092,0.7218412302576891
data/compromise_building/apartment/town/1187|1187,data/compromise_building/apartment/town/1187.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.6894222776392352,0.9859725685785536
data/compromise_building/apartment/town/1187|1187,data/compromise_building/apartment/town/1187.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.0614089775561097,0.116479634247714
data/compromise_building/apartment/town/1187|1187,data/compromise_building/apartment/town/1187.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.5641105569409809,0.967477140482128
data/compromise_building/apartment/town/1187|1187,data/compromise_building/apartment/town/1187.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.236284289276808,0.763715710723192
data/compromise_building/apartment/town/1187|1187,data/compromise_building/apartment/town/1187.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.3695968412302577,0.5892560266001663
data/compromise_building/apartment/town/1187|1187,data/compromise_building/apartment/town/1187.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.3957813798836243,0.5169368246051538
data/compromise_building/apartment/town/1187|1187,data/compromise_building/apartment/town/1187.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.202930174563591,0.797069825436409
data/compromise_building/apartment/town/1187|1187,data/compromise_building/apartment/town/1187.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.5977763923524522,0.5065461346633416
data/compromise_building/apartment/town/1188|1188,data/compromise_building/apartment/town/1188.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.5938279301745636,0.809123025768911
data/compromise_building/apartment/town/1188|1188,data/compromise_building/apartment/town/1188.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.9221737323358272,0.0996467165419783
data/compromise_building/apartment/town/1188|1188,data/compromise_building/apartment/town/1188.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.1316500415627598,0.5533042394014963
data/compromise_building/apartment/town/1188|1188,data/compromise_building/apartment/town/1188.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.0903990024937655,0.9096009975062344
data/compromise_building/apartment/town/1188|1188,data/compromise_building/apartment/town/1188.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.2964463840399003,0.7618453865336658
data/compromise_building/apartment/town/1188|1188,data/compromise_building/apartment/town/1188.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.6761221945137157,0.8124480465502909
data/compromise_building/apartment/town/1188|1188,data/compromise_building/apartment/town/1188.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.423836242726517,0.576163757273483
data/compromise_building/apartment/town/1188|1188,data/compromise_building/apartment/town/1188.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.9345386533665836,0.1093100581878637
data/compromise_building/apartment/town/1189|1189,data/compromise_building/apartment/town/1189.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.5362635078969243,0.8292809642560266
data/compromise_building/apartment/town/1189|1189,data/compromise_building/apartment/town/1189.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.9581255195344972,0.0672277639235245
data/compromise_building/apartment/town/1189|1189,data/compromise_building/apartment/town/1189.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.0961138819617622,0.6937863674147964
data/compromise_building/apartment/town/1189|1189,data/compromise_building/apartment/town/1189.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.3108894430590191,0.6891105569409809
data/compromise_building/apartment/town/1189|1189,data/compromise_building/apartment/town/1189.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.8623233582709892,0.4269534497090607
data/compromise_building/apartment/town/1189|1189,data/compromise_building/apartment/town/1189.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.7027223607647548,0.8471529509559435
data/compromise_building/apartment/town/1189|1189,data/compromise_building/apartment/town/1189.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.5069617622610141,0.4930382377389859
data/compromise_building/apartment/town/1189|1189,data/compromise_building/apartment/town/1189.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.5202618453865336,0.5875935162094763
data/compromise_building/apartment/town/119|119,data/compromise_building/apartment/town/119.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.3132793017456359,0.782522859517872
data/compromise_building/apartment/town/119|119,data/compromise_building/apartment/town/119.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.5254571903574398,0.0267040731504571
data/compromise_building/apartment/town/119|119,data/compromise_building/apartment/town/119.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.3729218620116376,0.8234621778886118
data/compromise_building/apartment/town/119|119,data/compromise_building/apartment/town/119.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.3108894430590191,0.6891105569409809
data/compromise_building/apartment/town/119|119,data/compromise_building/apartment/town/119.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.4741271820448878,0.1426641729010806
data/compromise_building/apartment/town/119|119,data/compromise_building/apartment/town/119.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.4454488778054863,0.6252078137988363
data/compromise_building/apartment/town/119|119,data/compromise_building/apartment/town/119.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.1135702410640066,0.8866375727348296
data/compromise_building/apartment/town/119|119,data/compromise_building/apartment/town/119.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.6323773898586866,0.286783042394015
data/compromise_building/apartment/town/1190|1190,data/compromise_building/apartment/town/1190.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.4988570241064006,0.8951579384871156
data/compromise_building/apartment/town/1190|1190,data/compromise_building/apartment/town/1190.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.0117414796342477,0.002597672485453
data/compromise_building/apartment/town/1190|1190,data/compromise_building/apartment/town/1190.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.0246259351620947,0.5990232751454697
data/compromise_building/apartment/town/1190|1190,data/compromise_building/apartment/town/1190.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.1383000831255195,0.8616999168744804
data/compromise_building/apartment/town/1190|1190,data/compromise_building/apartment/town/1190.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.6505610972568578,0.4710099750623442
data/compromise_building/apartment/town/1190|1190,data/compromise_building/apartment/town/1190.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.2895885286783043,0.3853906899418121
data/compromise_building/apartment/town/1190|1190,data/compromise_building/apartment/town/1190.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.7935369908561929,0.2064630091438071
data/compromise_building/apartment/town/1190|1190,data/compromise_building/apartment/town/1190.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.3948462177888612,0.5610972568578554
data/compromise_building/apartment/town/1191|1191,data/compromise_building/apartment/town/1191.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.6547173732335827,0.9184330839567748
data/compromise_building/apartment/town/1191|1191,data/compromise_building/apartment/town/1191.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.6133624272651704,0.1071280133000831
data/compromise_building/apartment/town/1191|1191,data/compromise_building/apartment/town/1191.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.1836034912718205,0.6757065669160432
data/compromise_building/apartment/town/1191|1191,data/compromise_building/apartment/town/1191.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.113881961762261,0.8861180382377389
data/compromise_building/apartment/town/1191|1191,data/compromise_building/apartment/town/1191.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.1829800498753117,0.2079177057356608
data/compromise_building/apartment/town/1191|1191,data/compromise_building/apartment/town/1191.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.7675602660016625,0.9151080631753948
data/compromise_building/apartment/town/1191|1191,data/compromise_building/apartment/town/1191.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.667809642560266,0.332190357439734
data/compromise_building/apartment/town/1191|1191,data/compromise_building/apartment/town/1191.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.6323773898586866,0.286783042394015
data/compromise_building/apartment/town/1192|1192,data/compromise_building/apartment/town/1192.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.1657315045719036,0.7210099750623441
data/compromise_building/apartment/town/1192|1192,data/compromise_building/apartment/town/1192.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.6582502078137988,0.9593724023275144
data/compromise_building/apartment/town/1192|1192,data/compromise_building/apartment/town/1192.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.6085827098919369,0.991375727348296
data/compromise_building/apartment/town/1192|1192,data/compromise_building/apartment/town/1192.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.174667497921862,0.825332502078138
data/compromise_building/apartment/town/1192|1192,data/compromise_building/apartment/town/1192.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.7875103906899418,0.8623233582709892
data/compromise_building/apartment/town/1192|1192,data/compromise_building/apartment/town/1192.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.0154821280133,0.0260806317539484
data/compromise_building/apartment/town/1192|1192,data/compromise_building/apartment/town/1192.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.953657522859518,0.0317955112219451
data/compromise_building/apartment/town/1192|1192,data/compromise_building/apartment/town/1192.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.9961554447215296,0.0532003325020781
data/compromise_building/apartment/town/1193|1193,data/compromise_building/apartment/town/1193.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.2058395677472984,0.7525976724854531
data/compromise_building/apartment/town/1193|1193,data/compromise_building/apartment/town/1193.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.894742310889443,0.4317331670822943
data/compromise_building/apartment/town/1193|1193,data/compromise_building/apartment/town/1193.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.5645261845386533,0.9377597672485452
data/compromise_building/apartment/town/1193|1193,data/compromise_building/apartment/town/1193.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.3029925187032419,0.6970074812967582
data/compromise_building/apartment/town/1193|1193,data/compromise_building/apartment/town/1193.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.7443890274314214,0.8075644222776392
data/compromise_building/apartment/town/1193|1193,data/compromise_building/apartment/town/1193.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.0202618453865336,0.043744804655029
data/compromise_building/apartment/town/1193|1193,data/compromise_building/apartment/town/1193.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.2255818786367415,0.7744181213632585
data/compromise_building/apartment/town/1193|1193,data/compromise_building/apartment/town/1193.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.7696384039900249,0.2228802992518703
data/compromise_building/apartment/town/1194|1194,data/compromise_building/apartment/town/1194.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.2116583541147132,0.8573358270989194
data/compromise_building/apartment/town/1194|1194,data/compromise_building/apartment/town/1194.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.8263715710723192,0.7266209476309227
data/compromise_building/apartment/town/1194|1194,data/compromise_building/apartment/town/1194.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.4809850374064838,0.952930174563591
data/compromise_building/apartment/town/1194|1194,data/compromise_building/apartment/town/1194.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.3462177888611804,0.6537822111388196
data/compromise_building/apartment/town/1194|1194,data/compromise_building/apartment/town/1194.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.8623233582709892,0.638715710723192
data/compromise_building/apartment/town/1194|1194,data/compromise_building/apartment/town/1194.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.2343100581878637,0.2804447215295096
data/compromise_building/apartment/town/1194|1194,data/compromise_building/apartment/town/1194.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.26714463840399,0.73285536159601
data/compromise_building/apartment/town/1194|1194,data/compromise_building/apartment/town/1194.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.7480257689110557,0.2767040731504572
data/compromise_building/apartment/town/1195|1195,data/compromise_building/apartment/town/1195.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.1341438071487947,0.7719243557772236
data/compromise_building/apartment/town/1195|1195,data/compromise_building/apartment/town/1195.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.6555486284289277,0.4589567747298421
data/compromise_building/apartment/town/1195|1195,data/compromise_building/apartment/town/1195.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.5443682460515378,0.9610349127182044
data/compromise_building/apartment/town/1195|1195,data/compromise_building/apartment/town/1195.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.3402950955943475,0.6597049044056525
data/compromise_building/apartment/town/1195|1195,data/compromise_building/apartment/town/1195.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.7443890274314214,0.4949085619285121
data/compromise_building/apartment/town/1195|1195,data/compromise_building/apartment/town/1195.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.0923732335827099,0.1725893599334996
data/compromise_building/apartment/town/1195|1195,data/compromise_building/apartment/town/1195.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.082190357439734,0.917809642560266
data/compromise_building/apartment/town/1195|1195,data/compromise_building/apartment/town/1195.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.6778886118038238,0.3599334995843724
data/compromise_building/apartment/town/1196|1196,data/compromise_building/apartment/town/1196.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.2141521197007481,0.6881753948462178
data/compromise_building/apartment/town/1196|1196,data/compromise_building/apartment/town/1196.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.7409600997506235,0.4961554447215295
data/compromise_building/apartment/town/1196|1196,data/compromise_building/apartment/town/1196.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.1594970906068163,0.7555070656691605
data/compromise_building/apartment/town/1196|1196,data/compromise_building/apartment/town/1196.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.0699293433083956,0.9300706566916044
data/compromise_building/apartment/town/1196|1196,data/compromise_building/apartment/town/1196.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.0281587697423108,0.2353491271820449
data/compromise_building/apartment/town/1196|1196,data/compromise_building/apartment/town/1196.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.3785328345802161,0.5709684123025769
data/compromise_building/apartment/town/1196|1196,data/compromise_building/apartment/town/1196.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.3664796342477141,0.633520365752286
data/compromise_building/apartment/town/1196|1196,data/compromise_building/apartment/town/1196.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.1068162926018288,0.9337073981712386
data/compromise_building/apartment/town/1197|1197,data/compromise_building/apartment/town/1197.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.1437032418952618,0.682356608478803
data/compromise_building/apartment/town/1197|1197,data/compromise_building/apartment/town/1197.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.7985245220282626,0.3841438071487947
data/compromise_building/apartment/town/1197|1197,data/compromise_building/apartment/town/1197.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.1937863674147964,0.8548420615128844
data/compromise_building/apartment/town/1197|1197,data/compromise_building/apartment/town/1197.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.1690565253532835,0.8309434746467166
data/compromise_building/apartment/town/1197|1197,data/compromise_building/apartment/town/1197.JPG,Chinese_Art_Deco,Ch-AD,Str_EH-D,0.1277015793848711,0.7618453865336658
data/compromise_building/apartment/town/1197|1197,data/compromise_building/apartment/town/1197.JPG,Chinese_Art_Deco,Ch-AD,Str_SSIM-D,0.1642768079800499,0.3228387364921031
data/compromise_building/apartment/town/1197|1197,data/compromise_building/apartment/town/1197.JPG,Chinese_Art_Deco,Ch-AD,Tex_GLCM-C,0.2964463840399003,0.7035536159600998
data/compromise_building/apartment/town/1197|1197,data/compromise_building/apartment/town/1197.JPG,Chinese_Art_Deco,Ch-AD,Tex_Gram-D,0.8093308395677473,0.2638196176226101
data/compromise_building/apartment/town/1198|1198,data/compromise_building/apartment/town/1198.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-B,0.3427888611803824,0.7783665835411472
data/compromise_building/apartment/town/1198|1198,data/compromise_building/apartment/town/1198.JPG,Chinese_Art_Deco,Ch-AD,Col_HSV-M,0.8419576059850374,0.811616791354946
data/compromise_building/apartment/town/1198|1198,data/compromise_building/apartment/town/1198.JPG,Chinese_Art_Deco,Ch-AD,Per_LPIPS-O,0.7619492934330839,0.986388196176226
data/compromise_building/apartment/town/1198|1198,data/compromise_building/apartment/town/1198.JPG,Chinese_Art_Deco,Ch-AD,Sem_CLIP-S,0.4625935162094763,0.5374064837905237
