image_uid,dimension,DimFS_calc,DimFS,abs_diff
data/compromise_building/apartment/town/100|100,Texture,0.4417398489774841,0.4388841280303994,0.0028557209470846945
data/compromise_building/apartment/town/1010|1010,Colour,0.47355501964127705,0.4725012621510723,0.0010537574902047542
data/compromise_building/apartment/town/1010|1010,Perceptual,0.6886351297539014,0.688120745,0.0005143847539014201
data/compromise_building/apartment/town/1010|1010,Semantic,0.4971688600075006,0.496382366,0.0007864940075005822
data/compromise_building/apartment/town/1010|1010,Structure,0.37147673419592014,0.3695450069647655,0.0019317272311546452
data/compromise_building/apartment/town/1010|1010,Texture,0.5039382784863712,0.5018881994458607,0.0020500790405104663
data/compromise_building/apartment/town/1011|1011,Colour,0.3227480095142533,0.3214266243260136,0.0013213851882397099
data/compromise_building/apartment/town/1011|1011,Perceptual,0.14292037452032108,0.140592521,0.0023278535203210826
data/compromise_building/apartment/town/1011|1011,Semantic,0.40799454591617257,0.40659819,0.0013963559161725425
data/compromise_building/apartment/town/1011|1011,Structure,0.29637935895465817,0.2937894096083772,0.002589949346280984
data/compromise_building/apartment/town/1011|1011,Texture,0.43404680775907495,0.4302402166707081,0.0038065910883668397
data/compromise_building/apartment/town/1012|1012,Colour,0.5403698004912492,0.539458050805102,0.0009117496861471563
data/compromise_building/apartment/town/1012|1012,Perceptual,0.4519334707382737,0.451053135,0.0008803357382737298
data/compromise_building/apartment/town/1012|1012,Semantic,0.47925578644657707,0.478379681,0.000876105446577069
data/compromise_building/apartment/town/1012|1012,Structure,0.4114290278516539,0.4097469678341645,0.0016820600174894396
data/compromise_building/apartment/town/1012|1012,Texture,0.47257259427715853,0.4700618589492392,0.0025107353279193445
data/compromise_building/apartment/town/1013|1013,Colour,0.647138721773507,0.6464181267223874,0.0007205950511195436
data/compromise_building/apartment/town/1013|1013,Perceptual,0.4756580194396991,0.474812378,0.0008456414396991185
data/compromise_building/apartment/town/1013|1013,Semantic,0.48058938811222446,0.479720321,0.0008690671122244531
data/compromise_building/apartment/town/1013|1013,Structure,0.47520103698231264,0.4738528623671161,0.0013481746151965401
data/compromise_building/apartment/town/1013|1013,Texture,0.40920526829406684,0.4054205813709244,0.003784686923142433
data/compromise_building/apartment/town/1014|1014,Colour,0.795112675746264,0.7947271357729276,0.00038553997333634626
data/compromise_building/apartment/town/1014|1014,Perceptual,0.6617778401397527,0.661226298,0.0005515421397527254
data/compromise_building/apartment/town/1014|1014,Semantic,0.49861035970971224,0.497830651,0.0007797087097122235
data/compromise_building/apartment/town/1014|1014,Structure,0.3551125304893383,0.3531603320725757,0.001952198416762585
data/compromise_building/apartment/town/1014|1014,Texture,0.4532444093876639,0.4507554531659859,0.002488956221677996
data/compromise_building/apartment/town/1015|1015,Colour,0.4864747594909061,0.4855148055776528,0.0009599539132532642
data/compromise_building/apartment/town/1015|1015,Perceptual,0.1867989140337767,0.18511143,0.0016874840337766928
data/compromise_building/apartment/town/1015|1015,Semantic,0.42569283610211844,0.424461871,0.0012309651021184531
data/compromise_building/apartment/town/1015|1015,Structure,0.5014192419950265,0.4999250059827839,0.0014942360122426335
data/compromise_building/apartment/town/1015|1015,Texture,0.43998625927937846,0.4371968945887601,0.0027893646906183567
data/compromise_building/apartment/town/1016|1016,Colour,0.4855801111589205,0.4845857390411917,0.0009943721177288478
data/compromise_building/apartment/town/1016|1016,Perceptual,0.5283096135248889,0.527509822,0.0007997915248889598
data/compromise_building/apartment/town/1016|1016,Semantic,0.4990956981248053,0.498318261,0.0007774371248053247
data/compromise_building/apartment/town/1016|1016,Structure,0.4919343220667287,0.4906387517047687,0.0012955703619599857
data/compromise_building/apartment/town/1016|1016,Texture,0.45198180348835887,0.4498078653569226,0.0021739381314362927
data/compromise_building/apartment/town/1017|1017,Colour,0.5070924351016055,0.5060633772002578,0.001029057901347663
data/compromise_building/apartment/town/1017|1017,Perceptual,0.8933269011773921,0.893154359,0.00017254217739215427
data/compromise_building/apartment/town/1017|1017,Semantic,0.29750091456931177,0.283164972,0.014335942569311755
data/compromise_building/apartment/town/1017|1017,Structure,0.45579702425044566,0.4545206065087783,0.0012764177416673683
data/compromise_building/apartment/town/1017|1017,Texture,0.5029972513595125,0.501090594094465,0.0019066572650474622
data/compromise_building/apartment/town/1018|1018,Colour,0.4484705379749666,0.4472666602579396,0.0012038777170270132
data/compromise_building/apartment/town/1018|1018,Perceptual,0.7687452120875967,0.76837372,0.00037149208759668095
data/compromise_building/apartment/town/1018|1018,Semantic,0.3359430371834118,0.332989913,0.0029531241834117594
data/compromise_building/apartment/town/1018|1018,Structure,0.46238414427987445,0.461086988796717,0.0012971554831574528
data/compromise_building/apartment/town/1018|1018,Texture,0.42269327615945823,0.4199041003577883,0.0027891758016699297
data/compromise_building/apartment/town/1019|1019,Colour,0.45306582095179765,0.4519584103990236,0.0011074105527740241
data/compromise_building/apartment/town/1019|1019,Perceptual,0.8339557231662348,0.833689078,0.000266645166234758
data/compromise_building/apartment/town/1019|1019,Semantic,0.45886387225707126,0.457871246,0.0009926262570712496
data/compromise_building/apartment/town/1019|1019,Structure,0.4462006155463636,0.4448594970579651,0.0013411184883984628
data/compromise_building/apartment/town/1019|1019,Texture,0.46542967968879667,0.4633180140794335,0.002111665609363156
data/compromise_building/apartment/town/101|101,Colour,0.42166059958198665,0.4205145269055488,0.0011460726764378482
data/compromise_building/apartment/town/101|101,Perceptual,0.5163058551187488,0.515529088,0.0007767671187488556
data/compromise_building/apartment/town/101|101,Semantic,0.4351329847997426,0.433977718,0.0011552667997425936
data/compromise_building/apartment/town/101|101,Structure,0.5154563816062181,0.5141666676535493,0.0012897139526687473
data/compromise_building/apartment/town/101|101,Texture,0.43964390242028556,0.4368949137065786,0.0027489887137069347
data/compromise_building/apartment/town/1020|1020,Colour,0.6771835484651549,0.6764737959005036,0.0007097525646513336
data/compromise_building/apartment/town/1020|1020,Perceptual,0.31225638796424016,0.310932787,0.001323600964240168
data/compromise_building/apartment/town/1020|1020,Semantic,0.44381696392178915,0.442725303,0.0010916609217891393
data/compromise_building/apartment/town/1020|1020,Structure,0.5359701065200624,0.5337434968353892,0.002226609684673142
data/compromise_building/apartment/town/1020|1020,Texture,0.4244098868442402,0.4211979001441005,0.0032119867001396685
data/compromise_building/apartment/town/1021|1021,Colour,0.5181270438959215,0.5171977846353182,0.0009292592606032768
data/compromise_building/apartment/town/1021|1021,Perceptual,0.36543514722457693,0.36425543,0.0011797172245769372
data/compromise_building/apartment/town/1021|1021,Semantic,0.45170059124549894,0.450662418,0.00103817324549893
data/compromise_building/apartment/town/1021|1021,Structure,0.5324677687325066,0.5302626424912723,0.0022051262412342565
data/compromise_building/apartment/town/1021|1021,Texture,0.4479316486837347,0.4449825745522692,0.002949074131465501
data/compromise_building/apartment/town/1022|1022,Colour,0.5596576767867286,0.5587043812919303,0.0009532954947982786
data/compromise_building/apartment/town/1022|1022,Perceptual,0.6224735847066021,0.621864554,0.0006090307066021206
data/compromise_building/apartment/town/1022|1022,Semantic,0.4662114695140496,0.465262897,0.0009485725140496171
data/compromise_building/apartment/town/1022|1022,Structure,0.368012757637318,0.3659261915273963,0.0020865661099216948
data/compromise_building/apartment/town/1022|1022,Texture,0.4572717329772103,0.4548345759457124,0.002437157031497883
data/compromise_building/apartment/town/1023|1023,Colour,0.31423377202807556,0.3129082411957383,0.0013255308323372739
data/compromise_building/apartment/town/1023|1023,Perceptual,0.31976610487529267,0.318568245,0.0011978598752926395
data/compromise_building/apartment/town/1023|1023,Semantic,0.49984773780145486,0.499073808,0.0007739298014548535
data/compromise_building/apartment/town/1023|1023,Structure,0.5198182987986756,0.517544789330121,0.0022735094685545354
data/compromise_building/apartment/town/1023|1023,Texture,0.38368724089310613,0.3785044201569741,0.005182820736132021
data/compromise_building/apartment/town/1024|1024,Colour,0.5633477021762582,0.5625548548823356,0.0007928472939225939
data/compromise_building/apartment/town/1024|1024,Perceptual,0.490373854676227,0.489432294,0.0009415606762270268
data/compromise_building/apartment/town/1024|1024,Semantic,0.4900420850805726,0.489221159,0.0008209260805726037
data/compromise_building/apartment/town/1024|1024,Structure,0.5244464199915342,0.5230953473344092,0.0013510726571249743
data/compromise_building/apartment/town/1024|1024,Texture,0.44637262329294586,0.4438589577345245,0.002513665558421363
data/compromise_building/apartment/town/1025|1025,Colour,0.4045207591874991,0.4030635250258384,0.0014572341616606588
data/compromise_building/apartment/town/1025|1025,Perceptual,0.9022533521652888,0.90209514,0.00015821216528877358
data/compromise_building/apartment/town/1025|1025,Semantic,0.4569603567200075,0.45595589,0.0010044667200075352
data/compromise_building/apartment/town/1025|1025,Structure,0.4313762756747962,0.4300407606560223,0.0013355150187738807
data/compromise_building/apartment/town/1025|1025,Texture,0.40882112850139063,0.403719166306202,0.005101962195188603
data/compromise_building/apartment/town/1026|1026,Colour,0.6331016161842821,0.6322615415119072,0.000840074672374902
data/compromise_building/apartment/town/1026|1026,Perceptual,0.8749447045708635,0.874742826,0.0002018785708635118
data/compromise_building/apartment/town/1026|1026,Semantic,0.44600013944149497,0.44492367,0.001076469441494976
data/compromise_building/apartment/town/1026|1026,Structure,0.5004422420682482,0.4994993872792831,0.0009428547889650529
data/compromise_building/apartment/town/1026|1026,Texture,0.3808830401020926,0.3757804360835745,0.005102604018518142
data/compromise_building/apartment/town/1027|1027,Colour,0.22596043284220005,0.2243755268958556,0.0015849059463444448
data/compromise_building/apartment/town/1027|1027,Perceptual,0.7598283382500333,0.759441906,0.00038643225003320847
data/compromise_building/apartment/town/1027|1027,Semantic,0.42075623520652905,0.419482527,0.0012737082065290561
data/compromise_building/apartment/town/1027|1027,Structure,0.33046577193915033,0.3284416952749975,0.0020240766641528296
data/compromise_building/apartment/town/1027|1027,Texture,0.44356615267241467,0.4409285472983837,0.00263760537403096
data/compromise_building/apartment/town/1028|1028,Colour,0.6558610793982862,0.6549826402989012,0.0008784390993850089
data/compromise_building/apartment/town/1028|1028,Perceptual,0.3849136707917027,0.383561921,0.0013517497917027166
data/compromise_building/apartment/town/1028|1028,Semantic,0.4900420850805726,0.489221159,0.0008209260805726037
data/compromise_building/apartment/town/1028|1028,Structure,0.3732337198897272,0.3708906649932194,0.0023430548965078235
data/compromise_building/apartment/town/1028|1028,Texture,0.45427815754943307,0.4484400233617535,0.005838134187679589
data/compromise_building/apartment/town/1029|1029,Colour,0.42153227150604444,0.4199057871502253,0.0016264843558191355
data/compromise_building/apartment/town/1029|1029,Perceptual,0.9699145523440054,0.969866146,4.8406344005380575e-05
data/compromise_building/apartment/town/1029|1029,Semantic,0.49936947244237934,0.498593314,0.0007761584423793266
data/compromise_building/apartment/town/1029|1029,Structure,0.4899762617184517,0.4888160790267838,0.0011601826916678992
data/compromise_building/apartment/town/1029|1029,Texture,0.4313839694424615,0.4288708405471075,0.0025131288953539888
data/compromise_building/apartment/town/102|102,Colour,0.4920945199967976,0.4910926684800213,0.0010018515167762865
data/compromise_building/apartment/town/102|102,Perceptual,0.44239885448831295,0.441491453,0.0009074014883129755
data/compromise_building/apartment/town/102|102,Semantic,0.4328499483052445,0.431677045,0.0011729033052444993
data/compromise_building/apartment/town/102|102,Structure,0.46945841068612865,0.4679355922591296,0.0015228184269990286
data/compromise_building/apartment/town/102|102,Texture,0.4727272812192009,0.4700937276953876,0.0026335535238132812
data/compromise_building/apartment/town/1030|1030,Colour,0.36557173793521963,0.3639572781642031,0.001614459771016541
data/compromise_building/apartment/town/1030|1030,Perceptual,0.9451139599220602,0.945025781,8.817892206014477e-05
data/compromise_building/apartment/town/1030|1030,Semantic,0.49990745623941096,0.499133804,0.0007736522394109491
data/compromise_building/apartment/town/1030|1030,Structure,0.3740231774426911,0.3722956615903967,0.0017275158522944145
data/compromise_building/apartment/town/1030|1030,Texture,0.6873025716618985,0.6856998123491577,0.0016027593127407869
data/compromise_building/apartment/town/1031|1031,Colour,0.49959539861231983,0.4983026210529497,0.0012927775593701285
data/compromise_building/apartment/town/1031|1031,Perceptual,0.7067896391524677,0.706278621,0.0005110181524676793
data/compromise_building/apartment/town/1031|1031,Semantic,0.46769493068049367,0.466754953,0.0009399776804936977
data/compromise_building/apartment/town/1031|1031,Structure,0.3744251783762102,0.3722689565048792,0.002156221871331021
data/compromise_building/apartment/town/1031|1031,Texture,0.39842069912846073,0.3931929517063869,0.005227747422073825
data/compromise_building/apartment/town/1032|1032,Colour,0.7310829427890653,0.7304539065726902,0.0006290362163751118
data/compromise_building/apartment/town/1032|1032,Perceptual,0.5859869479024044,0.585261713,0.0007252349024043925
data/compromise_building/apartment/town/1032|1032,Semantic,0.48717205757955295,0.486336827,0.0008352305795529258
data/compromise_building/apartment/town/1032|1032,Structure,0.5458655305561145,0.543812798742763,0.002052731813351527
data/compromise_building/apartment/town/1032|1032,Texture,0.4131557540399539,0.4098067296031412,0.003349024436812731
data/compromise_building/apartment/town/1033|1033,Colour,0.5842267442475506,0.5833543510188848,0.0008723932286658354
data/compromise_building/apartment/town/1033|1033,Perceptual,0.5734874208439463,0.572705984,0.0007814368439463815
data/compromise_building/apartment/town/1033|1033,Semantic,0.4662114695140496,0.465262897,0.0009485725140496171
data/compromise_building/apartment/town/1033|1033,Structure,0.6867304887731541,0.6856814854983058,0.001049003274848359
data/compromise_building/apartment/town/1033|1033,Texture,0.4443675180999929,0.4420707181587155,0.0022967999412774054
data/compromise_building/apartment/town/1034|1034,Colour,0.21641777234588402,0.2147952432301706,0.0016225291157134225
data/compromise_building/apartment/town/1034|1034,Perceptual,0.7731490198217674,0.772779255,0.00036976482176742653
data/compromise_building/apartment/town/1034|1034,Semantic,0.4910355226694898,0.490219488,0.000816034669489818
data/compromise_building/apartment/town/1034|1034,Structure,0.46016382543846446,0.4589672407410801,0.001196584697384373
data/compromise_building/apartment/town/1034|1034,Texture,0.4512448916970902,0.4490703470711584,0.002174544625931807
data/compromise_building/apartment/town/1035|1035,Colour,0.4396752755293145,0.4383883967906559,0.0012868787386586256
data/compromise_building/apartment/town/1035|1035,Perceptual,0.6492424978561264,0.648654121,0.0005883768561264491
data/compromise_building/apartment/town/1035|1035,Semantic,0.4900420850805726,0.489221159,0.0008209260805726037
data/compromise_building/apartment/town/1035|1035,Structure,0.3369697876037069,0.334851521584856,0.0021182660188509006
data/compromise_building/apartment/town/1035|1035,Texture,0.4467039379477717,0.4442428580488197,0.002461079898952001
data/compromise_building/apartment/town/1036|1036,Colour,0.692061435767441,0.6915438881235592,0.0005175476438817883
data/compromise_building/apartment/town/1036|1036,Perceptual,0.5297626194186041,0.52886669,0.0008959294186041689
data/compromise_building/apartment/town/1036|1036,Semantic,0.4910355226694898,0.490219488,0.000816034669489818
data/compromise_building/apartment/town/1036|1036,Structure,0.5730383994246017,0.5709551182051692,0.0020832812194324646
data/compromise_building/apartment/town/1036|1036,Texture,0.4500844767164537,0.4475273204069781,0.002557156309475561
data/compromise_building/apartment/town/1037|1037,Colour,0.42516775808163504,0.4240276753859883,0.0011400826956467491
data/compromise_building/apartment/town/1037|1037,Perceptual,0.365895863796895,0.364864347,0.0010315167968950045
data/compromise_building/apartment/town/1037|1037,Semantic,0.44773182505720344,0.446667194,0.0010646310572034468
data/compromise_building/apartment/town/1037|1037,Structure,0.323012379511781,0.3206796568578544,0.0023327226539266444
data/compromise_building/apartment/town/1037|1037,Texture,0.37434488120028336,0.3681152433472041,0.006229637853079284
data/compromise_building/apartment/town/1038|1038,Colour,0.7406251438389683,0.7401552199889064,0.00046992385006183746
data/compromise_building/apartment/town/1038|1038,Perceptual,0.40426083133203217,0.403130407,0.0011304243320321428
data/compromise_building/apartment/town/1038|1038,Semantic,0.4766191146528221,0.475728901,0.0008902136528221027
data/compromise_building/apartment/town/1038|1038,Structure,0.5926921175656196,0.5905485827711556,0.0021435347944639416
data/compromise_building/apartment/town/1038|1038,Texture,0.45301088411489226,0.4504985461053523,0.0025123380095399828
data/compromise_building/apartment/town/1039|1039,Colour,0.5148537931789209,0.5138647026355598,0.0009890905433610486
data/compromise_building/apartment/town/1039|1039,Perceptual,0.6472029144893975,0.646626134,0.000576780489397466
data/compromise_building/apartment/town/1039|1039,Semantic,0.4016217696833121,0.400156321,0.0014654486833121094
data/compromise_building/apartment/town/1039|1039,Structure,0.2604783452294751,0.257780276441738,0.0026980687877370957
data/compromise_building/apartment/town/1039|1039,Texture,0.4180119933257332,0.4151205725676037,0.0028914207581294815
data/compromise_building/apartment/town/103|103,Colour,0.5785515215065922,0.5777858761961114,0.0007656453104807337
data/compromise_building/apartment/town/103|103,Perceptual,0.4100619324014489,0.408979496,0.001082436401448894
data/compromise_building/apartment/town/103|103,Semantic,0.38523679578394426,0.383561649,0.001675146783944259
data/compromise_building/apartment/town/103|103,Structure,0.5812473104041733,0.5796024597035933,0.0016448507005800694
data/compromise_building/apartment/town/103|103,Texture,0.43187188576384167,0.4292964717319066,0.002575414031935064
data/compromise_building/apartment/town/1040|1040,Colour,0.36962436371325874,0.3684823687442352,0.0011419949690235631
data/compromise_building/apartment/town/1040|1040,Perceptual,0.6488468653361932,0.648259491,0.0005873743361931583
data/compromise_building/apartment/town/1040|1040,Semantic,0.4950091183888883,0.494212348,0.0007967703888882571
data/compromise_building/apartment/town/1040|1040,Structure,0.34951711069530883,0.3471772442166462,0.0023398664786626333
data/compromise_building/apartment/town/1040|1040,Texture,0.47746993518992736,0.4753583222732993,0.002111612916628036
data/compromise_building/apartment/town/1041|1041,Colour,0.7871087848739973,0.7866676462128055,0.0004411386611917756
data/compromise_building/apartment/town/1041|1041,Perceptual,0.7148730575861499,0.714390638,0.0004824195861499181
data/compromise_building/apartment/town/1041|1041,Semantic,0.4968691819924142,0.49608127,0.0007879119924141809
data/compromise_building/apartment/town/1041|1041,Structure,0.5899832610474638,0.588934111839569,0.001049149207894784
data/compromise_building/apartment/town/1041|1041,Texture,0.4061333497212768,0.402679395307526,0.0034539544137507927
data/compromise_building/apartment/town/1042|1042,Colour,0.21366801930740756,0.2121785209192249,0.0014894983881826585
data/compromise_building/apartment/town/1042|1042,Perceptual,0.33121043566807346,0.32995135,0.0012590856680734785
data/compromise_building/apartment/town/1042|1042,Semantic,0.49835973461740096,0.497578851,0.0007808836174009737
data/compromise_building/apartment/town/1042|1042,Structure,0.6451117983417723,0.6442022478407836,0.0009095505009887317
data/compromise_building/apartment/town/1042|1042,Texture,0.39181873137360634,0.3881019109854132,0.003716820388193154
data/compromise_building/apartment/town/1043|1043,Colour,0.3105159616041622,0.3091546455734167,0.0013613160307455185
data/compromise_building/apartment/town/1043|1043,Perceptual,0.16604319277960153,0.164376623,0.0016665697796015289
data/compromise_building/apartment/town/1043|1043,Semantic,0.4971688600075006,0.496382366,0.0007864940075005822
data/compromise_building/apartment/town/1043|1043,Structure,0.7120460098854773,0.7106906864799144,0.0013553234055628804
data/compromise_building/apartment/town/1043|1043,Texture,0.4951834145148904,0.4925433933127777,0.002640021202112708
data/compromise_building/apartment/town/1044|1044,Colour,0.5335622004669632,0.5325890800430008,0.0009731204239624702
data/compromise_building/apartment/town/1044|1044,Perceptual,0.2169528038704296,0.215628621,0.0013241828704295966
data/compromise_building/apartment/town/1044|1044,Semantic,0.4994606122503238,0.498684879,0.0007757332503237624
data/compromise_building/apartment/town/1044|1044,Structure,0.6032180538354661,0.6020761385036504,0.001141915331815735
data/compromise_building/apartment/town/1044|1044,Texture,0.4672099647138219,0.4651335621956637,0.0020764025181582157
data/compromise_building/apartment/town/1045|1045,Colour,0.39129902788485466,0.390086421836218,0.0012126060486366552
data/compromise_building/apartment/town/1045|1045,Perceptual,0.15406318418858053,0.152657961,0.0014052231885805233
data/compromise_building/apartment/town/1045|1045,Semantic,0.49984773780145486,0.499073808,0.0007739298014548535
data/compromise_building/apartment/town/1045|1045,Structure,0.5027815248305543,0.5013562660704042,0.0014252587601500943
data/compromise_building/apartment/town/1045|1045,Texture,0.4183927321914562,0.4150270001414158,0.003365732050040371
data/compromise_building/apartment/town/1046|1046,Colour,0.5934896851288705,0.5922879591413516,0.0012017259875188868
data/compromise_building/apartment/town/1046|1046,Perceptual,0.5048204182103773,0.503870919,0.000949499210377236
data/compromise_building/apartment/town/1046|1046,Semantic,0.49925220513991675,0.498475499,0.0007767061399167607
data/compromise_building/apartment/town/1046|1046,Structure,0.5414607783158399,0.539221008564542,0.0022397697512979153
data/compromise_building/apartment/town/1046|1046,Texture,0.44173319209132605,0.4391908470673697,0.0025423450239563383
data/compromise_building/apartment/town/1047|1047,Colour,0.48230894226039034,0.4813579169667594,0.0009510252936309471
data/compromise_building/apartment/town/1047|1047,Perceptual,0.2970485820696546,0.295470491,0.001578091069654619
data/compromise_building/apartment/town/1047|1047,Semantic,0.4995416338721668,0.498766278,0.0007753558721668163
data/compromise_building/apartment/town/1047|1047,Structure,0.6523213456823629,0.6505689343477745,0.0017524113345883663
data/compromise_building/apartment/town/1047|1047,Texture,0.4805549807131092,0.4785452556631003,0.0020097250500089037
data/compromise_building/apartment/town/1048|1048,Colour,0.6424827136719485,0.6418320555425578,0.000650658129390691
data/compromise_building/apartment/town/1048|1048,Perceptual,0.23638963794412898,0.234762269,0.0016273689441289874
data/compromise_building/apartment/town/1048|1048,Semantic,0.49972694083761227,0.498952449,0.0007744918376122456
data/compromise_building/apartment/town/1048|1048,Structure,0.6121042609089289,0.6100181180474673,0.002086142861461582
data/compromise_building/apartment/town/1048|1048,Texture,0.4848099109194797,0.4828434429250702,0.0019664679944095265
data/compromise_building/apartment/town/1049|1049,Colour,0.560141446058164,0.5592920475409902,0.000849398517173805
data/compromise_building/apartment/town/1049|1049,Perceptual,0.26717559665952645,0.265374884,0.001800712659526471
data/compromise_building/apartment/town/1049|1049,Semantic,0.497899592408469,0.497116546,0.0007830464084689903
data/compromise_building/apartment/town/1049|1049,Structure,0.8233295538685719,0.822506298891426,0.0008232549771458597
data/compromise_building/apartment/town/1049|1049,Texture,0.4431508268441485,0.4404903674286856,0.0026604594154629457
data/compromise_building/apartment/town/104|104,Colour,0.16741554916699122,0.1656852247600925,0.0017303244068987145
data/compromise_building/apartment/town/104|104,Perceptual,0.34471998673603826,0.343529108,0.0011908787360382367
data/compromise_building/apartment/town/104|104,Semantic,0.45170059124549894,0.450662418,0.00103817324549893
data/compromise_building/apartment/town/104|104,Structure,0.4908536292899716,0.4892515221970917,0.0016021070928798897
